current_path	legacy_path	kind	dictionary_class	status	current_bytes	current_lines	current_sha256	legacy_bytes	legacy_lines	legacy_sha256	note
data/wordlists/categories/quickhits_short.txt	source/categories/quickhits_short.txt	wordlist-category	typed-category	EXACT	37628	2433	d300dee215a352d175b44f43d254714b49e415ab16c9bcae789600f8d130ddf1	37628	2433	d300dee215a352d175b44f43d254714b49e415ab16c9bcae789600f8d130ddf1	mapped to pinned source
data/wordlists/categories/raft-medium-directories_short.txt	source/categories/raft-medium-directories_short.txt	wordlist-category	typed-category	NORMALIZED_DOCUMENTED	259564	30839	c8b0e762814da9a02e849a536ea379effb54f5a7248df1a5d662e6c183d3deb3	259565	30839	4e80f6d0d23f3dfa1b12cacafbf91d52522bde1ce47df5f2d41f6cdfceb948f8	Repaired one U+001F control byte in error_log to the intended underscore.
data/wordlists/categories/raft-medium-files_short.txt	source/categories/raft-medium-files_short.txt	wordlist-category	typed-category	EXACT	241717	18259	eb4a9a0e82b8a1e9a4fc9475626e8c72e0b720d69f611246486e1645da637214	241717	18259	eb4a9a0e82b8a1e9a4fc9475626e8c72e0b720d69f611246486e1645da637214	mapped to pinned source
data/wordlists/categories/raft-medium-words_short.txt	source/categories/raft-medium-words_short.txt	wordlist-category	typed-category	EXACT	553749	65647	5a7bb41e5fc045823202580acd2b7a5653a377e6a7124fa3729933fd52899603	553749	65647	5a7bb41e5fc045823202580acd2b7a5653a377e6a7124fa3729933fd52899603	mapped to pinned source
data/wordlists/categories/rails_short.txt	source/categories/rails_short.txt	wordlist-category	typed-category	EXACT	24163	1679	3e7372cd171de408d3b05008d477348050d39fa463ad92a22b4450140dd62936	24163	1679	3e7372cd171de408d3b05008d477348050d39fa463ad92a22b4450140dd62936	mapped to pinned source
data/wordlists/categories/randomfiles_short.txt	source/categories/randomfiles_short.txt	wordlist-category	typed-category	EXACT	269	24	f0c870a3e898e57ea7ebd785f714f91523480487df82c12d6ba6699743b02c81	269	24	f0c870a3e898e57ea7ebd785f714f91523480487df82c12d6ba6699743b02c81	mapped to pinned source
data/wordlists/categories/rb_short.txt	source/categories/rb_short.txt	wordlist-category	typed-category	EXACT	1162	72	904d83171cfc9af72cafed265af2b265868864279fe07f1f6c60e1e4591dc92f	1162	72	904d83171cfc9af72cafed265af2b265868864279fe07f1f6c60e1e4591dc92f	mapped to pinned source
data/wordlists/categories/readme_short.txt	source/categories/readme_short.txt	wordlist-category	typed-category	EXACT	419	28	9972d73fbdacf2b20a85fba69b69fe84f6fdc947aba47b34bbf8afa2d50c0550	419	28	9972d73fbdacf2b20a85fba69b69fe84f6fdc947aba47b34bbf8afa2d50c0550	mapped to pinned source
data/wordlists/categories/reallysafe_short.txt	source/categories/reallysafe_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	45089	1620	9eefe29d6a9019f840041bedd07d21f80b76c7bfc87b076ada6b86a391e9c6f4	45088	1620	b12b8a3b5310b49ad01924a7c052e3009772227e4bd3f137f791b79365451939	mapped to pinned source
data/wordlists/categories/resx_short.txt	source/categories/resx_short.txt	wordlist-category	typed-category	EXACT	918	60	5bd3084210bb54e89d3145ab2d16f26d7f0dcb91e7b77bcae45155f81bbcc0a2	918	60	5bd3084210bb54e89d3145ab2d16f26d7f0dcb91e7b77bcae45155f81bbcc0a2	mapped to pinned source
data/wordlists/categories/reverse-proxy-inconsistencies_short.txt	source/categories/reverse-proxy-inconsistencies_short.txt	wordlist-category	typed-category	EXACT	328	24	9eb32761953dc0d6403719a79230e5ea832c7669cbd7693acfa5b90bb70c641a	328	24	9eb32761953dc0d6403719a79230e5ea832c7669cbd7693acfa5b90bb70c641a	mapped to pinned source
data/wordlists/categories/robotsdisallowed_short.txt	source/categories/robotsdisallowed_short.txt	wordlist-category	typed-category	EXACT	27175	1955	4aec1e29afd52b534d79071ed6a6f46f30b7e8ad51b5856f5cc24173101d25b5	27175	1955	4aec1e29afd52b534d79071ed6a6f46f30b7e8ad51b5856f5cc24173101d25b5	mapped to pinned source
data/wordlists/categories/root_short.txt	source/categories/root_short.txt	wordlist-category	typed-category	EXACT	115	12	d176465f88dcdc0968e811bc72dac283ceeb7ff0942800fd83b9ef53dd44760a	115	12	d176465f88dcdc0968e811bc72dac283ceeb7ff0942800fd83b9ef53dd44760a	mapped to pinned source
data/wordlists/categories/ror_short.txt	source/categories/ror_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	2439	121	4c3ee205d7bafc3441ffc26dd49f1e451c3272a76768c76b0727bfc32b2de98a	2438	121	a1bd7ee87cd11c9a6ae83150d65dab928a7b3d849223924cdf3ba1caeb472411	mapped to pinned source
data/wordlists/categories/ruby_rails_short.txt	source/categories/ruby_rails_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	2319	121	fbfa8038a38249502a8b149f3148b3f170eed25bb867a97812fceaa9af91261c	2318	121	39f631aae376c18b0fdd3cbe9a9e9374fb7f42dfe2ead61a443449fa24422f5e	mapped to pinned source
data/wordlists/categories/sap_short.txt	source/categories/sap_short.txt	wordlist-category	typed-category	EXACT	4569	165	db6678d7f07f77ff9f5e13bdcd35b526a49d82919edd467b5dcac500657694ce	4569	165	db6678d7f07f77ff9f5e13bdcd35b526a49d82919edd467b5dcac500657694ce	mapped to pinned source
data/wordlists/categories/session-id_short.txt	source/categories/session-id_short.txt	wordlist-category	typed-category	EXACT	103	11	bb6ecf28674a6d41450032a74296e7c2304a0370538a9ce90c79b6d4c12a02ae	103	11	bb6ecf28674a6d41450032a74296e7c2304a0370538a9ce90c79b6d4c12a02ae	mapped to pinned source
data/wordlists/categories/setup_short.txt	source/categories/setup_short.txt	wordlist-category	typed-category	EXACT	515	39	f2d92ff620ea249dbe4e636f7c568b7925b670235aef6151688e29504c5dc325	515	39	f2d92ff620ea249dbe4e636f7c568b7925b670235aef6151688e29504c5dc325	mapped to pinned source
data/wordlists/categories/sh_short.txt	source/categories/sh_short.txt	wordlist-category	typed-category	EXACT	794	59	a874d611823a56f33ff7452f0c8af5d724ff34399a0f56f166eab8242efca64d	794	59	a874d611823a56f33ff7452f0c8af5d724ff34399a0f56f166eab8242efca64d	mapped to pinned source
data/wordlists/categories/sharepoint_short.txt	source/categories/sharepoint_short.txt	wordlist-category	typed-category	EXACT	45245	1745	e7f97c642cfae855fe3a92050c55b77e0ff775491596f8e080e61f25896ac1b2	45245	1745	e7f97c642cfae855fe3a92050c55b77e0ff775491596f8e080e61f25896ac1b2	mapped to pinned source
data/wordlists/categories/shells_short.txt	source/categories/shells_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1547	160	f233608c0b38f61d02242e2edc4e16574717c4697ae1244c56d8812415b12059	1546	160	248ac0ea1fe31477fb018f248681f42e4783aefde50e7c702bec385acf0729cb	mapped to pinned source
data/wordlists/categories/shopware_short.txt	source/categories/shopware_short.txt	wordlist-category	typed-category	EXACT	65	5	763090fa0a63ef01bd7b6bafebdb46178eb8d03aa873251282813937b9c57c87	65	5	763090fa0a63ef01bd7b6bafebdb46178eb8d03aa873251282813937b9c57c87	mapped to pinned source
data/wordlists/categories/simple-check_short.txt	source/categories/simple-check_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	44	3	7526a0331b36bf88c3203a44559641eb083aebcd94c8cdd203b256e6e86483b3	43	3	eb0fb6f138acfc8548d52fb66a3163b172afcd291d96d3fab56f9cdc96ffceea	mapped to pinned source
data/wordlists/categories/sitecore_short.txt	source/categories/sitecore_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	854	42	09bc41fbb4308f666609e70d90387d91be6651356c25e03c8b8cfecf72cd92ea	853	42	2575e96f402b9852df87cb72a96c8a678fc5c428a9f81cbed47f885640e4d0ed	mapped to pinned source
data/wordlists/categories/sitefinity_short.txt	source/categories/sitefinity_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	5439	159	f95e25c567c86a0b7420e24ccf7bd1a492e455a8500057bc16bf3266bfcabe5d	5438	159	58149d832876a08a6ed72cf807afc3b7b908b8a747853f76c70c10811750f28e	mapped to pinned source
data/wordlists/categories/siteminder_short.txt	source/categories/siteminder_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	365	19	dee3c766abeb5b5a089682d285a89b4050992491607f62869b6f35bbc13a56e3	364	19	0eb78467644a12b6f90b02662ae6d3364fcdcfd515c6ecd4e52c6b5b8ee108d7	mapped to pinned source
data/wordlists/categories/sln_short.txt	source/categories/sln_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	142	12	261e3154d6a39652fd8ba6a246c05b081a3ccbda59863344331c79703d0fbb44	141	12	3df22899e85f732586b7b1059a1abd5df70ec21faeded3075156dadd2055c9f7	mapped to pinned source
data/wordlists/categories/small_short.txt	source/categories/small_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	6548	958	cb1106b382fb57cc91164ef75919b4b5ce03d02abb4b260046deec8e40fc1064	6547	958	53b80678bd801c93586325470beab39ded44c09385f4641f97514f50f9e81a1c	mapped to pinned source
data/wordlists/categories/source_short.txt	source/categories/source_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	21	4	c0324dfc9664a3914862fee314f689b55bc47ae12bd9d5c1b658b462e4d39d0a	20	4	5d78166e907d578ed84ed2e6d694027af94b6da681f29b7884852498dacf49e3	mapped to pinned source
data/wordlists/categories/springboot_short.txt	source/categories/springboot_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	4256	275	0d8cc7dd623a55063df8e11b4c760a1120c09035f1e1caba2aed8cfcf22c159d	4255	275	086f40c9c8386e6860bfcd6d139fb98dcc90255aa7fe1f2ec29a89fdcf432539	mapped to pinned source
data/wordlists/categories/sql_short.txt	source/categories/sql_short.txt	wordlist-category	typed-category	EXACT	18127	845	36a5b7338497fa184752e0eac7c305fdf61f86f3318decc4feb24f3d5018eafc	18127	845	36a5b7338497fa184752e0eac7c305fdf61f86f3318decc4feb24f3d5018eafc	mapped to pinned source
data/wordlists/categories/subdomains_short.txt	source/categories/subdomains_short.txt	wordlist-category	typed-category	EXACT	3767549	401099	693911609fb9417becab3f2e828ce058aba0ab4a3ac05d13f001b2ddc92f8d4b	3767549	401099	693911609fb9417becab3f2e828ce058aba0ab4a3ac05d13f001b2ddc92f8d4b	mapped to pinned source
data/wordlists/categories/sunappserverglassfish_short.txt	source/categories/sunappserverglassfish_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	917	51	c84fa65c86782e25f2d14736513af28ce368cf0c0177e334143297d7a72639a2	916	51	41e61d1ddac55a9f5896dcde7b537440845891185869f8260cbd1d83e9f35e0a	mapped to pinned source
data/wordlists/categories/sunas_short.txt	source/categories/sunas_short.txt	wordlist-category	typed-category	EXACT	970	52	6fac38fc6ed7ccd945f6def2a023287c5783cd75728e9d650206e7d59090895b	970	52	6fac38fc6ed7ccd945f6def2a023287c5783cd75728e9d650206e7d59090895b	mapped to pinned source
data/wordlists/categories/suniplanet_short.txt	source/categories/suniplanet_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	228	25	1ec764d7f45caba1be3cde07a95238db904ab5e4ffe81991c070fef33822bbde	227	25	f40a595a6926b242917ee175a43ae4f11c541c3059466e901f6bcf3acafa706a	mapped to pinned source
data/wordlists/categories/svc_short.txt	source/categories/svc_short.txt	wordlist-category	typed-category	EXACT	5884	276	86df9d54493769f0644217e10d368c9cfb0b39af7adaa947fb7c281bc3fff88d	5884	276	86df9d54493769f0644217e10d368c9cfb0b39af7adaa947fb7c281bc3fff88d	mapped to pinned source
data/wordlists/categories/swagger_short.txt	source/categories/swagger_short.txt	wordlist-category	typed-category	EXACT	737	47	a3b26e3fb81490827178a25e1bd87bf319fd41cc1d62f59c9eacfcde2d9cde3c	737	47	a3b26e3fb81490827178a25e1bd87bf319fd41cc1d62f59c9eacfcde2d9cde3c	mapped to pinned source
data/wordlists/categories/swf_short.txt	source/categories/swf_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1800	125	58c1702b576025c18738f331799c327dfe4e22f60edc56431c1df3daa6cb94b1	1799	125	ed7af06c054c2060832c7e5e27f4c9fa03af3a183ce27dda65332c3d2754ad8d	mapped to pinned source
data/wordlists/categories/symfony_short.txt	source/categories/symfony_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	23567	590	4b3334350f48e049169fb7b0d11cf53cd5db3575b0a23ccb5ee9c08c45f6404a	23566	590	d5e91d38c93beff847f4247ef31b4c5578cfd94cc67c31a994ad1c54a4a87cef	mapped to pinned source
data/wordlists/categories/test_short.txt	source/categories/test_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	921	114	5908b36b02116cb26f972ead893bb7f15d88f71570b07edf01bfcfadd3066b58	920	114	3472f0c2df1157b16e53859cc1395d68ccc6899979384a55920d48653a4c1659	mapped to pinned source
data/wordlists/categories/tftp_short.txt	source/categories/tftp_short.txt	wordlist-category	typed-category	EXACT	1288	77	b85445c75eabca5dd3a0b2ea436c2b9a9674e21ccfa0db129440a88ec2f4cd67	1288	77	b85445c75eabca5dd3a0b2ea436c2b9a9674e21ccfa0db129440a88ec2f4cd67	mapped to pinned source
data/wordlists/categories/tomcat_short.txt	source/categories/tomcat_short.txt	wordlist-category	typed-category	EXACT	4400	128	e7dbe09b113f3d68268cf2af6e040f4dc2382c4e9634bcbd4235c4757f0662d9	4400	128	e7dbe09b113f3d68268cf2af6e040f4dc2382c4e9634bcbd4235c4757f0662d9	mapped to pinned source
data/wordlists/categories/top-usernames_short.txt	source/categories/top-usernames_short.txt	wordlist-category	typed-category	EXACT	112	17	dc44775d12dcdb4027017623ffaa935a018944839ce4b204ccb0c6ef566db5dd	112	17	dc44775d12dcdb4027017623ffaa935a018944839ce4b204ccb0c6ef566db5dd	mapped to pinned source
data/wordlists/categories/top100000_short.txt	source/categories/top100000_short.txt	wordlist-category	typed-category	EXACT	1823836	99992	f7cd490689ab851d05989c46e718f5ad9e6fb7472d2e663a7c19a0caaa1a35ae	1823836	99992	f7cd490689ab851d05989c46e718f5ad9e6fb7472d2e663a7c19a0caaa1a35ae	mapped to pinned source
data/wordlists/categories/top10000_short.txt	source/categories/top10000_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	174197	9621	d547a67b39011693db8e6aed280072371b6d934e09f1f8c7b8c3d1f0041b7f6c	174196	9621	e46cddc058bc2705a47bb9947676378340fcc770f269926d8e51e33476119e47	mapped to pinned source
data/wordlists/categories/toplist_short.txt	source/categories/toplist_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	43367	5281	d2a06e932a77115933babd4e4ad67b2f37c3da281de54c1c504850150cde8cd2	43366	5281	2159c26ceb7af1dd309f5d8e4325c931eb3cd1d589bbb8700a171fda8fc06fde	mapped to pinned source
data/wordlists/categories/tpl_short.txt	source/categories/tpl_short.txt	wordlist-category	typed-category	EXACT	12906	854	54beb1292b1d76d72bc9762d68bf6cf6990e59ac4cb2ab1debca0311a5f39eab	12906	854	54beb1292b1d76d72bc9762d68bf6cf6990e59ac4cb2ab1debca0311a5f39eab	mapped to pinned source
data/wordlists/categories/txt_asset_short.txt	source/categories/txt_asset_short.txt	wordlist-category	typed-category	EXACT	142224	6260	fc19ca55db13690a63e07f378ffda90db2313e3f5e93f810b36156f3ce89aca8	142224	6260	fc19ca55db13690a63e07f378ffda90db2313e3f5e93f810b36156f3ce89aca8	mapped to pinned source
data/wordlists/categories/umbraco_short.txt	source/categories/umbraco_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	34862	770	b299a4dd03caa2fc06cbb141a5b08fecc4c4931dbee8dd8318e7448d3e43ef10	34861	770	e437a4384a0a65f436bb1919e955f8e7ea8a16fd9e51cb7abbf4e25417f0e3f8	mapped to pinned source
data/wordlists/categories/unix_users_short.txt	source/categories/unix_users_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1275	168	f17bb5b66bffd3c2d3f52b6c1478df644ee7aea0e6f3fd0c1de4b7fb985b7c93	1274	168	9fbaa0c5df69c283956471bc028c104ef658da3bc6ff18a259aec1dc58d5623f	mapped to pinned source
data/wordlists/categories/unixdotfiles_short.txt	source/categories/unixdotfiles_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	548	38	0f25f0cc848b2945bb7e7a4788dd34ae32e922b2b54b49e30ba99819a2d8d5b2	547	38	792d87b53305613c4d1123af28d19f333446f536c7325126febb79c10cb1175d	mapped to pinned source
data/wordlists/categories/upload_variants_short.txt	source/categories/upload_variants_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	579	43	3500280d07177b11a17ea2a7f0df21be0d96b2423f15197e360de78ecfe0cd15	578	43	9c80a709d5b08218eb24fa9cfa472252ceef3f5a913ac7ab4fb40436ea7648c4	mapped to pinned source
data/wordlists/categories/uri-fuzzing-list_short.txt	source/categories/uri-fuzzing-list_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	931	154	0a4121f7a5cb754556643b5655ac54d86579c0a57e529f2215bf6bdb4393223d	930	154	3166a4c86ccf90e9cfef759596979f5b491fcf9ca6d37036f94ae1e8799bc80a	mapped to pinned source
data/wordlists/categories/urls-drupal_short.txt	source/categories/urls-drupal_short.txt	wordlist-category	typed-category	EXACT	37225	1055	865e764a98ce337936403156a662a97b6f64fd237c3826a9cd4b16a4d7b7a5d3	37225	1055	865e764a98ce337936403156a662a97b6f64fd237c3826a9cd4b16a4d7b7a5d3	mapped to pinned source
data/wordlists/categories/urls-sap_short.txt	source/categories/urls-sap_short.txt	wordlist-category	typed-category	EXACT	4209	151	ad9e0e2e6715b6ab2241fb955e260366c176a3c5c7d45e7322d66f48284c3437	4209	151	ad9e0e2e6715b6ab2241fb955e260366c176a3c5c7d45e7322d66f48284c3437	mapped to pinned source
data/wordlists/categories/user-smart_short.txt	source/categories/user-smart_short.txt	wordlist-category	typed-category	EXACT	2700	373	8c99c3f4560805e1ac0c3a9e3b1be07a6959ee17e5fd041e1c68729b5e62cd14	2700	373	8c99c3f4560805e1ac0c3a9e3b1be07a6959ee17e5fd041e1c68729b5e62cd14	mapped to pinned source
data/wordlists/categories/vb_short.txt	source/categories/vb_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	572	40	0c706c6a64429b67ad5f8726efca33173a31dc5e76ac223d7baf0181c6061560	571	40	b9482c1b11cd62cc986b160c8765853a7bcd43f56563e890789249bea039758c	mapped to pinned source
data/wordlists/categories/vignette_short.txt	source/categories/vignette_short.txt	wordlist-category	typed-category	EXACT	549	75	f697470fd236c54fdabc40caa1d4c41a706970b1a9d726f3718b06ce28d06e1e	549	75	f697470fd236c54fdabc40caa1d4c41a706970b1a9d726f3718b06ce28d06e1e	mapped to pinned source
data/wordlists/categories/vulnerability_discovery_short.txt	source/categories/vulnerability_discovery_short.txt	wordlist-category	typed-category	EXACT	261576	9496	d98afe03548af871f3ad0caa466750cfdc58b4507be0230709b631742b10175b	261576	9496	d98afe03548af871f3ad0caa466750cfdc58b4507be0230709b631742b10175b	mapped to pinned source
data/wordlists/categories/web-files_short.txt	source/categories/web-files_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	225	14	40575e48013b959d47a71834b8b5c72e67107bfe01ac11e9fa60b8799f860d2a	224	14	d1423c01b17889c3cd615ea568567780d250a601442eeac7a1fcc0ee223d71c5	mapped to pinned source
data/wordlists/categories/web-inf_short.txt	source/categories/web-inf_short.txt	wordlist-category	typed-category	EXACT	11630	343	4ffa193d1e53d06032be1e490622e14293abbb741ba8d72dec2729dbdca2bcac	11630	343	4ffa193d1e53d06032be1e490622e14293abbb741ba8d72dec2729dbdca2bcac	mapped to pinned source
data/wordlists/categories/webconfig_short.txt	source/categories/webconfig_short.txt	wordlist-category	typed-category	EXACT	3223	172	e3bad1b7561635e4ee19f603a439adcfe3c93fac5a6321a43bcd0aa06d00f057	3223	172	e3bad1b7561635e4ee19f603a439adcfe3c93fac5a6321a43bcd0aa06d00f057	mapped to pinned source
data/wordlists/categories/weblogic_short.txt	source/categories/weblogic_short.txt	wordlist-category	typed-category	EXACT	7378	369	43b1830a45d0235fabe4db11e1fa1ac8253f8fb581c1f9f6ff5d58fed65ae13e	7378	369	43b1830a45d0235fabe4db11e1fa1ac8253f8fb581c1f9f6ff5d58fed65ae13e	mapped to pinned source
data/wordlists/categories/websphere_short.txt	source/categories/websphere_short.txt	wordlist-category	typed-category	EXACT	13063	576	7eba28fc4b3fe6d00d21a050ed6755a30277e8a4ab2c592ef642f35fd2c213d1	13063	576	7eba28fc4b3fe6d00d21a050ed6755a30277e8a4ab2c592ef642f35fd2c213d1	mapped to pinned source
data/wordlists/categories/wellknown_short.txt	source/categories/wellknown_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	681	30	b9f60bd295e497a7d6aa65f37f259ec4bfe3bea047738e3c0a7f8607955fdbd5	680	30	835aac59ee0beb3fb002e8084ea7451bda5f0a0c32dc410471a322cf012369c9	mapped to pinned source
data/wordlists/categories/windows-asp_short.txt	source/categories/windows-asp_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	3774	291	76d18838fdd5071719cff62dc425f854947bbed83184ca0b9bef0f58f0a1c212	3773	291	95d1ac59b3b6d7c898172979b6c2d3471678378d35f0fd7b0b38846554034265	mapped to pinned source
data/wordlists/categories/windows-aspx_short.txt	source/categories/windows-aspx_short.txt	wordlist-category	typed-category	EXACT	18383	921	a5e6e1c96dbbb5a59fc3b4c8894be0f1eb171c72a9d6f2b9ceea0e0e505f16c7	18383	921	a5e6e1c96dbbb5a59fc3b4c8894be0f1eb171c72a9d6f2b9ceea0e0e505f16c7	mapped to pinned source
data/wordlists/categories/windows_cgi_short.txt	source/categories/windows_cgi_short.txt	wordlist-category	typed-category	EXACT	1436	66	b250f934083cf6adf561775e8c8805f64a5489a6f022cac4842f00c82471dbe0	1436	66	b250f934083cf6adf561775e8c8805f64a5489a6f022cac4842f00c82471dbe0	mapped to pinned source
data/wordlists/categories/wordlist-alphanumeric_short.txt	source/categories/wordlist-alphanumeric_short.txt	wordlist-category	typed-category	EXACT	124	62	fbc2273de3278608b0a40930d54d49ceff00c436034e4be5b17e06334281f835	124	62	fbc2273de3278608b0a40930d54d49ceff00c436034e4be5b17e06334281f835	mapped to pinned source
data/wordlists/categories/wordlist_short.txt	source/categories/wordlist_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	22842	3432	6dc0cc989214d205c5425b29d44069bc5b057416e0e682c804a3939c3944c029	22841	3432	f58c936bc31fdf61523f4b3b64e4040e801c264a88ffddd79532d88bc3f0188d	mapped to pinned source
data/wordlists/categories/wordpress-random_short.txt	source/categories/wordpress-random_short.txt	wordlist-category	typed-category	EXACT	25676	338	b00e40380820de0bb2acb52dd378dc489598d3f8aeb175ac3fbfd6b6758afacb	25676	338	b00e40380820de0bb2acb52dd378dc489598d3f8aeb175ac3fbfd6b6758afacb	mapped to pinned source
data/wordlists/categories/wordpress_short.txt	source/categories/wordpress_short.txt	wordlist-category	typed-category	EXACT	50273	1094	fc33256379c131c839ac89796b3b3787be901857a6cd13eff56be389dcb73d45	50273	1094	fc33256379c131c839ac89796b3b3787be901857a6cd13eff56be389dcb73d45	mapped to pinned source
data/wordlists/categories/wp_common_theme_files_short.txt	source/categories/wp_common_theme_files_short.txt	wordlist-category	typed-category	EXACT	560	45	498796b1aae712eccd44158dfee94aa3658a39df168f8519a4daa72f97db55f2	560	45	498796b1aae712eccd44158dfee94aa3658a39df168f8519a4daa72f97db55f2	mapped to pinned source
data/wordlists/categories/ws-dirs_short.txt	source/categories/ws-dirs_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	452	48	d116abd50f3169c926775c6f5680407a24c0a511d92a89ae9e81481d8da65e68	451	48	bca695afb0fd4a4f4461e45c50d2659e1dd99d31a3c31e3d648eb3311ff761b3	mapped to pinned source
data/wordlists/categories/wsdl_short.txt	source/categories/wsdl_short.txt	wordlist-category	typed-category	EXACT	158	9	e9de817745bb04ad0503c374026d6c2110cd56aaacf8b8ce8cc60dad09c17447	158	9	e9de817745bb04ad0503c374026d6c2110cd56aaacf8b8ce8cc60dad09c17447	mapped to pinned source
data/wordlists/categories/xml_asset_short.txt	source/categories/xml_asset_short.txt	wordlist-category	typed-category	EXACT	172553	8969	bb0fe8883d8e1e5be6ffcf523be5095942a1503fef6f0d9fdd5cad7a91369f69	172553	8969	bb0fe8883d8e1e5be6ffcf523be5095942a1503fef6f0d9fdd5cad7a91369f69	mapped to pinned source
data/wordlists/categories/xml_short.txt	source/categories/xml_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	19294	1334	a106366c0cd8079d19a2f1abe41144f184a33925c7b65c229e16c8b582909675	19293	1334	069e4d7db37c02faae35f475dd60fe0273ad3121d8fb8e36b58e6af054c53598	mapped to pinned source
data/wordlists/categories/yaml_short.txt	source/categories/yaml_short.txt	wordlist-category	typed-category	EXACT	6531	337	1af7a9c18f2c344fe425dc569351153b74a69b978c4be9f8240e53161f4be023	6531	337	1af7a9c18f2c344fe425dc569351153b74a69b978c4be9f8240e53161f4be023	mapped to pinned source
data/wordlists/categories/zi3000_short.txt	source/categories/zi3000_short.txt	wordlist-category	typed-category	EXACT	90434	6956	cbeaad7d19c90e37cbab073d063726a03897717a689e0213776d623154e2c818	90434	6956	cbeaad7d19c90e37cbab073d063726a03897717a689e0213776d623154e2c818	mapped to pinned source
